Title,ISBN,Source,Cover,Price,MRP,Discount,Format,Rating
Pearson IIT Foundation Series PHYSICS+ Chemistry Class 9,RBKGFEG6PXHSYTFD,https://www.flipkart.com/pearson-iit-foundation-series-physics-chemistry-class-9/p/itm296e87f36250b?pid=RBKGFEG6PXHSYTFD,https://rukminim2.flixcart.com/image/612/612/kmjhw280/regionalbooks/t/n/r/pearson-iit-foundation-series-physics-chemistry-class-9-original-imagfeg6y8jjyzcy.jpeg?q=70,₹995,,,"Paperback, Pearson",
Foundation Science Physics For Class 9,RBKGVQGBPMVM2A7W,https://www.flipkart.com/foundation-science-physics-class-9/p/itmcb436ea397af2?pid=RBKGVQGBPMVM2A7W,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/c/0/z/foundation-science-physics-for-class-9-original-imagvqgbwnyxtjph.jpeg?q=70,₹269,₹299,10% off,"Paperback, H.C. Verma",2.9
Foundation Science Physics For Class 9 - CBSE - by H C Verma - Examination 2023-2024,9788177097313,https://www.flipkart.com/foundation-science-physics-class-9-cbse-h-c-verma-examination-2023-2024/p/itm77124c70f1e68?pid=9788177097313,https://rukminim2.flixcart.com/image/612/612/xif0q/book/u/z/h/foundation-science-physics-for-class-9-cbse-by-h-c-verma-original-imah83ygh2gpga8g.jpeg?q=70,₹248,₹290,14% off,"English, Paperback, Verma H C",4.4
"Harish Chandra Verma
 
Foundation Science Physics For Class 9 - CBSE - by H C Verma - Examination 2023-2024",9781252412520,https://www.flipkart.com/harish-chandra-verma-foundation-science-physics-class-9-cbse-h-c-examination-2023-2024/p/itm23eed584dea4c?pid=9781252412520,https://rukminim2.flixcart.com/image/612/612/xif0q/book/y/i/v/harish-chandra-verma-foundation-science-physics-for-class-9-cbse-original-imahfzhp5a4u8fcr.jpeg?q=70,₹229,₹450,49% off,"Paperback, HC Verma",3
"Foundation Science-Physics For Class 9
by Hc Verma",RBKGM2G6XBGZ4C8Q,https://www.flipkart.com/foundation-science-physics-class-9-hc-verma/p/itm4ba546abb9755?pid=RBKGM2G6XBGZ4C8Q,https://rukminim2.flixcart.com/image/612/612/xif0q/book/g/y/3/foundation-science-physics-for-class-9-by-hc-verma-original-imagmfgxhuqsbun5.jpeg?q=70,₹270,₹350,22% off,"Paperback, Hc verma",4.4
"Foundation Science Physics For Class - 9 
 And 10 Examination -( Set Of 2 Books) (Paperback, H. C. VERMA)-2023 EDITION",RBKGMVGFGDEGTGUC,https://www.flipkart.com/foundation-science-physics-class-9-10-examination-set-2-books-paperback-h-c-verma-2023/p/itm6608e2426b448?pid=RBKGMVGFGDEGTGUC,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/m/e/s/foundation-science-physics-for-class-9-10-examination-set-of-2-original-imagms7naktkt2tx.jpeg?q=70,₹639,₹690,7% off,"Paperback, H C VERMA",4.4
Foundation Science Physics For Class 9 (2023-24),RBKGZ529PXXSFKPN,https://www.flipkart.com/foundation-science-physics-class-9-2023-24/p/itm587293aa055d3?pid=RBKGZ529PXXSFKPN,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/q/6/0/foundation-science-physics-for-class-9-2023-24-original-imagz529mfgjrsqd.jpeg?q=70,₹260,₹290,10% off,"Paperback, H.C. Verma",4.2
Pearson Foundation Physics Class 7,9789354497759,https://www.flipkart.com/pearson-foundation-physics-class-7/p/itm207dac178ffef?pid=9789354497759,https://rukminim2.flixcart.com/image/612/612/xif0q/book/d/d/a/-original-imagqtdtyppgbh7v.jpeg?q=70,₹260,₹450,42% off,"English, Paperback, unknown",4.4
Iit Foundation Series | Physics Practice Book | Class 9,9789353431716,https://www.flipkart.com/iit-foundation-series-physics-practice-book-class-9/p/itmb596da92d0bbe?pid=9789353431716,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/p/y/h/iit-foundation-series-physics-practice-book-class-9-original-imafyxmsmfhythpz.jpeg?q=70,₹155,₹225,31% off,"English, Paperback, unknown",4.4
Pearson Iit Foundation Physics Class 9,9789354498398,https://www.flipkart.com/pearson-iit-foundation-physics-class-9/p/itmefqbvqwf8pe3e?pid=9789354498398,https://rukminim2.flixcart.com/image/612/612/kz5vwy80/book/a/a/h/pearson-iit-foundation-physics-class-9-original-imagb8c8ggryfhqu.jpeg?q=70,₹600,₹620,3% off,"English, Paperback, unknown",4.6
Physics Class 9,9789332538115,https://www.flipkart.com/physics-class-9/p/itmce91b510259ca?pid=9789332538115,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/v/f/v/physics-class-9-original-imafyxmfqyhae7bk.jpeg?q=70,₹610,₹620,1% off,"English, Paperback, unknown",4.5
Pearson Iit Foundation Series - Physics - Class 9,9789353430917,https://www.flipkart.com/pearson-iit-foundation-series-physics-class-9/p/itm1272a28597ffd?pid=9789353430917,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/s/i/z/pearson-iit-foundation-series-physics-class-9-original-imafyxjkkzcvg5da.jpeg?q=70,₹415,₹575,27% off,"English, Paperback, unknown",4.6
"MTG Foundation Course Class 9 Physics Book For IIT JEE, NEET, NSO Olympiad, NTSE, NVS, KVPY & Boards Exam | Based on NCERT Latest Pattern 2024-25",9789360231866,https://www.flipkart.com/mtg-foundation-course-class-9-physics-book-iit-jee-neet-nso-olympiad-ntse-nvs-kvpy-boards-exam-based-ncert-latest-pattern-2024-25/p/itmfc4f737d56fce?pid=9789360231866,https://rukminim2.flixcart.com/image/612/612/xif0q/book/m/q/f/foundation-course-physics-class-9-original-imah4uwzcfs3qxzr.jpeg?q=70,₹299,₹475,37% off,"English, Paperback, MTG Editorial Board",4.3
Pearson IIT Foundation Physics Class 9,9789352866793,https://www.flipkart.com/pearson-iit-foundation-physics-class-9/p/itmefqbvqwf8pe3e?pid=9789352866793,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/0/c/z/pearson-iit-foundation-physics-class-9-original-imafyxhpentbfgkt.jpeg?q=70,,,,"English, Paperback, unknown",4.6
"Hive Mind Class 9 Foundation Course: Physics, Chemistry, Biology, Science DPP (4-Book Combo)  - NTSE, STSE, JEE, NEET Olympiad Exam And Other Competitive Exams",9789355607386,https://www.flipkart.com/hive-mind-class-9-foundation-course-physics-chemistry-biology-science-dpp-4-book-combo-ntse-stse-jee-neet-olympiad-exam-other-competitive-exams/p/itm7b4754f8ca69c?pid=9789355607386,https://rukminim2.flixcart.com/image/612/612/xif0q/book/s/2/7/hive-mind-class-9-foundation-course-physics-chemistry-biology-original-imah3xve3e4pzrne.jpeg?q=70,₹400,,,"Paperback, Student Advisor",
Pearson IIT Foundation Physics Class 9,9789332568655,https://www.flipkart.com/pearson-iit-foundation-physics-class-9/p/itmefqbvqwf8pe3e?pid=9789332568655,https://rukminim2.flixcart.com/image/612/612/jkobte80/book/6/5/5/the-foundation-series-of-physics-class-9-original-imaf7yzfkh9dme9f.jpeg?q=70,₹615,₹625,1% off,"English, Paperback, unknown",4.6
Foundation Physics for Iit-Jee/ Neet/ Olympiad Class 9,9789386323675,https://www.flipkart.com/foundation-physics-iit-jee-neet-olympiad-class-9/p/itmb84f7547c0559?pid=9789386323675,https://rukminim2.flixcart.com/image/612/612/j13vqfk0/book/6/7/5/foundation-physics-for-iit-jee-neet-olympiad-class-9-4th-edition-original-imaesq8wgdcz7hxs.jpeg?q=70,₹316,₹320,1% off,"English, Paperback, unknown",4.3
"Pearson Foundation Series Iit -Jee Neet Physics, Chemistry, Maths & Biology for Class 9",9789353432720,https://www.flipkart.com/pearson-foundation-series-iit-jee-neet-physics-chemistry-maths-biology-class-9/p/itm33d892c014208?pid=9789353432720,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/s/a/s/pearson-foundation-series-iit-jee-neet-physics-chemistry-maths-original-imafyxmg333yhrmg.jpeg?q=70,"₹1,950",,,"English, Paperback, unknown",4.5
Physics Foundation Course for Jee/Olympiad Class 9,9789355551801,https://www.flipkart.com/physics-foundation-course-jee-olympiad-class-9/p/itmb13ae9001eabb?pid=9789355551801,https://rukminim2.flixcart.com/image/612/612/kzfvzww0/book/l/f/f/mtg-foundation-course-for-ntse-nvs-boards-jee-neet-nso-olympiad-original-imagbgg5h6e6gptz.jpeg?q=70,₹419,₹425,1% off,"English, Paperback, unknown",4.5
"Pearson NEET Foundation Physics, Chemistry & Biology Based on NCERT Curriculum, Useful for NEET, NTSE, Olympiad Exams - Class 9",9786035444873,https://www.flipkart.com/pearson-neet-foundation-physics-chemistry-biology-based-ncert-curriculum-useful-neet-ntse-olympiad-exams-class-9/p/itmf058e3b4147d7?pid=9786035444873,https://rukminim2.flixcart.com/image/612/612/xif0q/book/x/o/9/pearson-neet-foundation-physics-chemistry-biology-based-on-ncert-original-imagzvvyfkcyzpay.jpeg?q=70,₹770,₹813,5% off,"Paperback, Pearson",4.5
Physics Foundation Course for Jee/Olympiad Class 9,9789389590180,https://www.flipkart.com/physics-foundation-course-jee-olympiad-class-9/p/itmb13ae9001eabb?pid=9789389590180,https://rukminim2.flixcart.com/image/612/612/k7dnonk0/book/1/8/0/physics-foundation-course-for-jee-olympiad-class-9-original-imafpn2gjrfzrzbg.jpeg?q=70,₹425,,,"English, Paperback, unknown",4.5
"Pearson IIT Foundation' 25 Physics Class 10 | For JEE, NTSE & Olympiad Exams |As per CBSE, ICSE & State Curriculums | Includes JEE Practice Questions | Free acess to 9 Online Assessments, 43 Video Solutions & Interactive Tests via Pearson MyInsights & elibrary | 13th edition",9789361592591,https://www.flipkart.com/pearson-iit-foundation-25-physics-class-10-jee-ntse-olympiad-exams-as-per-cbse-icse-state-curriculums-includes-jee-practice-questions-free-acess-9-online-assessments-43-video-solutions-interactive-tests-via-myinsights-elibrary-13th/p/itm189a806633771?pid=9789361592591,https://rukminim2.flixcart.com/image/612/612/xif0q/book/9/q/5/-original-imah9j3scnuzqja9.jpeg?q=70,₹659,₹780,15% off,"Paperback, Trishna Knowledge System",
"Pearson IIT Foundation' 25 Physics Class 9 | For JEE, NTSE & Olympiad Exams |As per CBSE, ICSE & State Curriculums | Includes JEE Practice Questions |Free acess to 10 Online Assessments, 34 Video Solutions & Interactive Tests via Pearson MyInsights & elibrary |13th edition",9789361599132,https://www.flipkart.com/pearson-iit-foundation-25-physics-class-9-jee-ntse-olympiad-exams-as-per-cbse-icse-state-curriculums-includes-jee-practice-questions-free-acess-10-online-assessments-34-video-solutions-interactive-tests-via-myinsights-elibrary-13th/p/itm03190c7605a62?pid=9789361599132,https://rukminim2.flixcart.com/image/612/612/xif0q/book/9/j/q/-original-imah9j3sa4yfzzqz.jpeg?q=70,₹612,₹720,15% off,"Paperback, Trishna Knowledge System",
"Foundation Science: Physics For Class 9 (English, Paperback, H C Verma)",RBKEQ75GBPRZVXRZ,https://www.flipkart.com/foundation-science-physics-class-9-english-paperback-h-c-verma/p/itmeq75gpurvma8w?pid=RBKEQ75GBPRZVXRZ,https://rukminim2.flixcart.com/image/612/612/regionalbooks/x/r/z/foundation-science-physics-for-class-9-english-paperback-h-c-original-imaepz4t4hfhpzcw.jpeg?q=70,₹259,₹280,7% off,"peparback, H C Verma",4.4
Foundation Science: Physics For Class 9,RBKG52J4UBH6UZAE,https://www.flipkart.com/foundation-science-physics-class-9/p/itmac369c2fbeec5?pid=RBKG52J4UBH6UZAE,https://rukminim2.flixcart.com/image/612/612/krjjde80/regionalbooks/r/o/q/foundation-science-physics-for-class-9-original-imag5bc7jzxnkhup.jpeg?q=70,₹260,₹295,11% off,"Paperback, HC VERMA",4.5
Foundation Science Physics For Class 9,RBKGJBRB4T8F7CEE,https://www.flipkart.com/foundation-science-physics-class-9/p/itm6df116e967d04?pid=RBKGJBRB4T8F7CEE,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/l/s/h/foundation-science-physics-for-class-9-original-imagjbrasbqsrk7h.jpeg?q=70,₹110,₹165,33% off,"Paperback, H C VERMA",
Foundation Science Physics For Class - 9,RBKH7KU3GYKYDZ9S,https://www.flipkart.com/foundation-science-physics-class-9/p/itm1bc5ee5109bb4?pid=RBKH7KU3GYKYDZ9S,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/q/g/h/foundation-science-physics-for-class-9-original-imah7ku3ysaxyujz.jpeg?q=70,₹250,₹290,13% off,"Paperback, H C VERMA",
Science & Technology Foundation Series Physics for Class IX,9788131517208,https://www.flipkart.com/science-technology-foundation-series-physics-class-ix/p/itmdaa227bn9g2fv?pid=9788131517208,https://rukminim2.flixcart.com/image/612/612/jksm4y80/book/2/0/8/science-technology-foundation-series-physics-class-ix-original-imaf82kqj9jmumge.jpeg?q=70,₹282,₹425,33% off,"English, Paperback, BASE",4.3
Physics Foundation Course Class 9 Boards/Jee/ Pets/Aipmt/Pmts/Ntse/Kvpy,9789386379795,https://www.flipkart.com/physics-foundation-course-class-9-boards-jee-pets-aipmt-pmts-ntse-kvpy/p/itm4deefa2597d0c?pid=9789386379795,https://rukminim2.flixcart.com/image/612/612/kiqbma80-0/book/i/7/z/physics-foundation-course-class-9-boards-jee-pets-aipmt-pmts-original-imafygpjyuhtwszq.jpeg?q=70,₹200,₹300,33% off,"English, Paperback, unknown",4.6
New Pattern Class 9 Board + PMT/ Iit-Jee Foundation Physics,9789384089238,https://www.flipkart.com/new-pattern-class-9-board-pmt-iit-jee-foundation-physics/p/itmduubjfpudadyz?pid=9789384089238,https://rukminim2.flixcart.com/image/612/612/book/2/3/8/board-pmt-iit-jee-foundation-physics-class-9-original-imaduv7agcy9hmzy.jpeg?q=70,₹160,₹320,50% off,"English, Book, unknown",3.9
HIVE MIND FOUNDATION COURSE  - (PHYSICS) CLASS-9-Your Companion to Crack NTSE-STSE-JEE-NEET Olympiad Exam and other Competitive Exams,9789355609410,https://www.flipkart.com/hive-mind-foundation-course-physics-class-9-your-companion-crack-ntse-stse-jee-neet-olympiad-exam-other-competitive-exams/p/itm73ec48ef7e94e?pid=9789355609410,https://rukminim2.flixcart.com/image/612/612/xif0q/book/u/n/8/hive-mind-foundation-course-original-imah2hfkdnnfenjy.jpeg?q=70,₹80,₹100,20% off,"Paperback, Student Advisor",
Foundation Course for Jee Physics Class 9,9789339218188,https://www.flipkart.com/foundation-course-jee-physics-class-9/p/itme4xdspzd6rn9c?pid=9789339218188,https://rukminim2.flixcart.com/image/612/612/kjabs7k0-0/book/d/l/k/foundation-course-for-jee-physics-class-9-original-imafyw4xrhe5qhej.jpeg?q=70,₹216,₹345,37% off,"English, Paperback, Tyagi Praveen",4.5
Physics Foundation Course for Jee/Olympiad - Class 9,9789387747456,https://www.flipkart.com/physics-foundation-course-jee-olympiad-class-9/p/itm120ef29976302?pid=9789387747456,https://rukminim2.flixcart.com/image/612/612/jf9zxjk0/book/4/5/6/foundation-course-physics-class-9-original-imaf3rqy6gjkzevf.jpeg?q=70,₹300,,,"English, Paperback, unknown",4.5
Cengage Foundation Series for Jee and Neet Physics Class Ix,9789353500016,https://www.flipkart.com/cengage-foundation-series-jee-neet-physics-class-ix/p/itm472464f30fb7c?pid=9789353500016,https://rukminim2.flixcart.com/image/612/612/jr9iwsw0/book/0/1/6/cengage-foundation-series-for-jee-and-neet-physics-class-ix-original-imafd3kwvkgprg4w.jpeg?q=70,₹290,₹450,35% off,"English, Paperback, unknown",4.5
Boards + PMT/ Iit Foundation Physics Class 9,9789382961635,https://www.flipkart.com/boards-pmt-iit-foundation-physics-class-9/p/itmdhjs7ecyypgxb?pid=9789382961635,https://rukminim2.flixcart.com/image/612/612/jpsnma80/book/6/3/5/boards-pmt-iit-foundation-physics-class-ix-original-imafbxynm7wyyzsx.jpeg?q=70,₹228,₹310,26% off,"English, Book, unknown",2.5
"Plancess Foundation Course Physics for Class 9 & 10, Vol I - III",9788126561872,https://www.flipkart.com/plancess-foundation-course-physics-class-9-10-iii/p/itmejaygbcucxhbw?pid=9788126561872,https://rukminim2.flixcart.com/image/612/612/jpu324w0/book/8/7/2/plancess-foundation-course-physics-for-class-9-10-vol-i-iii-original-imafbzpfgr4jvzdc.jpeg?q=70,"₹1,299",,,"English, Paperback, Plancess",3.7
"NEET Foundation Books For Class 9 And 10 (12 Books Set) Biology 5 Books, Physics 4 Books, Chemistry 3 Books",RBKGEDRXJKVQFFDM,https://www.flipkart.com/neet-foundation-books-class-9-10-12-set-biology-5-books-physics-4-chemistry-3/p/itmf1c3dc21bd4d7?pid=RBKGEDRXJKVQFFDM,https://rukminim2.flixcart.com/image/612/612/l37mtu80/regionalbooks/n/p/q/neet-foundation-books-for-class-9-and-10-12-books-set-biology-5-original-imagedrxzger2wuk.jpeg?q=70,"₹4,375","₹4,790",8% off,"Paperback, Kota Live Coaching Team",
Foundation Science Physics Class - 10,RBKG52HQJ446EZFR,https://www.flipkart.com/foundation-science-physics-class-10/p/itmbbd33a9c8ac46?pid=RBKG52HQJ446EZFR,https://rukminim2.flixcart.com/image/612/612/kr83ukw0/regionalbooks/f/v/a/foundation-science-physics-class-10-original-imag52hqvz6dhshq.jpeg?q=70,₹269,₹290,7% off,"Paperback, H C VERMA",4.5
Foundation Science Physics For Class - 9 &10 Examination -( Set Of 2 Books),RBKG4UGPBZHKT9SM,https://www.flipkart.com/foundation-science-physics-class-9-10-examination-set-2-books/p/itma2da63b2d6611?pid=RBKG4UGPBZHKT9SM,https://rukminim2.flixcart.com/image/612/612/kqy3rm80/regionalbooks/f/a/t/foundation-science-physics-for-class-9-10-examination-set-of-2-original-imag4ugzehfzggyh.jpeg?q=70,₹570,,,"Paperback, H. C. VERMA",4.4
Foundation Science Physics For Class 10 - CBSE - by H C Verma - Examination 2023-2024 2023 Edition,9789350270066,https://www.flipkart.com/foundation-science-physics-class-10-cbse-h-c-verma-examination-2023-2024-2023/p/itm6ef805024c674?pid=9789350270066,https://rukminim2.flixcart.com/image/612/612/xif0q/book/b/f/x/-original-imagzjn77uchqxyz.jpeg?q=70,₹213,₹233,8% off,"English, Paperback, Verma H C",4.5
Physics Foundation Course for Jee/Neet/Olympiad/Ntse Class 10,9789389590142,https://www.flipkart.com/physics-foundation-course-jee-neet-olympiad-ntse-class-10/p/itm8927dcc745e3a?pid=9789389590142,https://rukminim2.flixcart.com/image/612/612/k7dnonk0/book/1/4/2/physics-foundation-course-for-jee-neet-olympiad-ntse-class-10-original-imafpmxf7rehxxtf.jpeg?q=70,₹375,₹425,11% off,"English, Paperback, unknown",4.5
Foundation Science Physics For Class 10,RBKGN9UGHYZHXE3C,https://www.flipkart.com/foundation-science-physics-class-10/p/itmae5f0ec7a9a11?pid=RBKGN9UGHYZHXE3C,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/q/q/z/foundation-science-physics-for-class-10-original-imagn9ugq4gkd2zt.jpeg?q=70,₹265,₹285,7% off,"Paperback, H C Verma",4.2
"MTG Foundation Course Class 10 Physics Book For IIT JEE, NEET, NSO Olympiad, NTSE, NVS, KVPY & Boards Exam | Based on NCERT Latest Pattern 2024-25",9789360232665,https://www.flipkart.com/mtg-foundation-course-class-10-physics-book-iit-jee-neet-nso-olympiad-ntse-nvs-kvpy-boards-exam-based-ncert-latest-pattern-2024-25/p/itmd39aac5c98b92?pid=9789360232665,https://rukminim2.flixcart.com/image/612/612/xif0q/book/g/2/r/mtg-foundation-course-class-10-physics-book-for-iit-jee-neet-nso-original-imah4uxyg3urgy2d.jpeg?q=70,₹299,₹400,25% off,"English, Paperback, MTG Editorial Board",4.4
"Foundation Science Physics For Class - 9 
 And 10 Examination -( Set Of 2 Books) (Paperback, H. C. VERMA)-2023 EDITION",RBKGMVGFGDEGTGUC,https://www.flipkart.com/foundation-science-physics-class-9-10-examination-set-2-books-paperback-h-c-verma-2023/p/itm6608e2426b448?pid=RBKGMVGFGDEGTGUC,https://rukminim2.flixcart.com/image/612/612/xif0q/regionalbooks/m/e/s/foundation-science-physics-for-class-9-10-examination-set-of-2-original-imagms7naktkt2tx.jpeg?q=70,₹639,₹690,7% off,"Paperback, H C VERMA",4.4
Pearson Iit Foundation Series Class 10 Physics,9789353944490,https://www.flipkart.com/pearson-iit-foundation-series-class-10-physics/p/itm3486a62b89d74?pid=9789353944490,https://rukminim2.flixcart.com/image/612/612/k69ncsw0/book/4/9/0/pearson-iit-foundation-series-class-10-physics-2020-edition-by-original-imafzrpbczntjfjj.jpeg?q=70,₹571,₹625,8% off,"English, Paperback, unknown",4.6
Pearson Iit Foundation Physics Class 10,9789354498718,https://www.flipkart.com/pearson-iit-foundation-physics-class-10/p/itmerncttafxpzq2?pid=9789354498718,https://rukminim2.flixcart.com/image/612/612/kz5vwy80/book/2/5/b/pearson-iit-foundation-physics-class-10-original-imagb8c8te9zyqsf.jpeg?q=70,₹650,₹669,2% off,"English, Paperback, unknown",4.5
Pearson Iit Foundation Series - Physics - Class 10,9789353430924,https://www.flipkart.com/pearson-iit-foundation-series-physics-class-10/p/itmbdf47b97d04b8?pid=9789353430924,https://rukminim2.flixcart.com/image/612/612/kjd6nww0-0/book/x/y/d/pearson-iit-foundation-series-physics-class-10-original-imafyxmwngygnfpc.jpeg?q=70,₹669,,,"English, Paperback, unknown",4.6
Foundation Course Physics Class 10,9789313192831,https://www.flipkart.com/foundation-course-physics-class-10/p/itmf097987591cb2?pid=9789313192831,https://rukminim2.flixcart.com/image/612/612/kjlrb0w0-0/book/b/k/x/foundation-course-physics-class-10-original-imafz4zfzawpfqmd.jpeg?q=70,₹349,₹360,3% off,"English, Paperback, unknown",4.4
Physics Foundation Course for Jee/Neet/Olympiad/Ntse Class 10,9789355551887,https://www.flipkart.com/physics-foundation-course-jee-neet-olympiad-ntse-class-10/p/itm8927dcc745e3a?pid=9789355551887,https://rukminim2.flixcart.com/image/612/612/kzfvzww0/book/i/w/z/mtg-foundation-course-for-ntse-nvs-boards-jee-neet-nso-olympiad-original-imagbgg4zswrzwxy.jpeg?q=70,₹356,₹425,16% off,"English, Paperback, unknown",4.5
IIT Foundation Series | Physics Practice Book | Class 10,9789353431709,https://www.flipkart.com/iit-foundation-series-physics-practice-book-class-10/p/itmfe5pd4vng2jqv?pid=9789353431709,https://rukminim2.flixcart.com/image/612/612/jsm3vrk0/book/7/0/9/iit-foundation-series-physics-practice-book-class-10-original-imafe5pdb8rphu6g.jpeg?q=70,₹140,₹210,33% off,"English, Paperback, Trishna",4.5
